id_orden,fecha,producto,categoria,precio_unitario,cantidad,canal,ciudad,metodo_pago,total_venta,fecha_str
4226,2024-06-02,Gorra snapback,Accesorios,17096.39,3.0,WooCommerce,Santiago,Tarjeta crédito,51289.17,02/06/2024
4227,2024-09-04,Zapatillas running,Calzado,86097.85,3.0,MercadoLibre,Lima,Tarjeta débito,258293.55000000002,04/09/2024
4228,2024-02-09,Short deportivo,Ropa,20362.97,4.0,WooCommerce,Lima,Transferencia,81451.88,09/02/2024
4229,2024-07-03,Vestido floral,Ropa,35383.76,5.0,Tiendanube,Buenos Aires,Tarjeta crédito,176918.80000000002,03/07/2024
4230,2024-05-08,Buzo hoodie,Ropa,57145.77,5.0,MercadoLibre,Ciudad de México,Tarjeta débito,285728.85,08/05/2024
4231,2024-05-06,Buzo hoodie,Ropa,57885.17,2.0,Tiendanube,Madrid,Tarjeta crédito,115770.34,06/05/2024
4232,2024-11-16,Zapatillas running,Calzado,77540.08,5.0,Shopify,Madrid,Efectivo,387700.4,16/11/2024
4233,2024-09-10,Cinturón cuero,Accesorios,26511.9,5.0,Shopify,Madrid,Tarjeta crédito,132559.5,10/09/2024
4234,2024-10-31,Gorra snapback,Accesorios,19318.84,3.0,Tiendanube,Ciudad de México,Tarjeta crédito,57956.520000000004,31/10/2024
4235,2024-11-11,Jean slim,Ropa,46448.57,3.0,MercadoLibre,Mar del Plata,Efectivo,139345.71,11/11/2024
4236,2024-04-10,Jean slim,Ropa,43845.34,2.0,MercadoLibre,Lima,Tarjeta débito,87690.68,10/04/2024
4237,2024-08-22,Medias pack x3,Accesorios,7863.8,1.0,WooCommerce,Mar del Plata,Tarjeta crédito,7863.8,22/08/2024
4238,2024-02-24,Buzo hoodie,Ropa,51232.31,2.0,Shopify,Buenos Aires,Tarjeta crédito,102464.62,24/02/2024
4239,2024-03-10,Gorra snapback,Accesorios,16820.71,2.0,MercadoLibre,Bogotá,Tarjeta crédito,33641.42,10/03/2024
4240,2024-06-04,Jean slim,Ropa,48926.62,4.0,WooCommerce,Madrid,Transferencia,195706.48,04/06/2024
4241,2024-01-04,Short deportivo,Ropa,24047.32,4.0,WooCommerce,Rosario,Tarjeta crédito,96189.28,04/01/2024
4242,2024-07-21,Remera básica,Ropa,15725.9,2.0,MercadoLibre,Lima,Transferencia,31451.8,21/07/2024
4243,2024-06-19,Jean slim,Ropa,47792.88,2.0,MercadoLibre,Santiago,Tarjeta crédito,95585.76,19/06/2024
4244,2024-11-13,Jean slim,Ropa,42134.53,2.0,MercadoLibre,Mar del Plata,Transferencia,84269.06,13/11/2024
4245,2024-07-13,Vestido floral,Ropa,40880.99,5.0,Shopify,Córdoba,Tarjeta débito,204404.94999999998,13/07/2024
4246,2024-06-17,Buzo hoodie,Ropa,50703.31,4.0,MercadoLibre,Ciudad de México,Transferencia,202813.24,17/06/2024
4247,2024-08-13,Gorra snapback,Accesorios,16784.55,2.0,MercadoLibre,Mendoza,Tarjeta débito,33569.1,13/08/2024
4248,2024-06-20,Cinturón cuero,Accesorios,24987.78,3.0,WooCommerce,Buenos Aires,Transferencia,74963.34,20/06/2024
4249,2024-08-08,Buzo hoodie,Ropa,52866.71,3.0,Shopify,Bogotá,Transferencia,158600.13,08/08/2024
4250,2024-11-29,Vestido floral,Ropa,38952.37,5.0,Shopify,Santiago,Tarjeta crédito,194761.85,29/11/2024
4251,2024-10-31,Buzo hoodie,Ropa,59498.79,5.0,Tiendanube,Buenos Aires,Tarjeta crédito,297493.95,31/10/2024
4252,2024-03-10,Cinturón cuero,Accesorios,23825.91,1.0,Tiendanube,Bogotá,Transferencia,23825.91,10/03/2024
4253,2024-06-02,Campera impermeable,Ropa,69423.45,1.0,MercadoLibre,Madrid,Tarjeta crédito,69423.45,02/06/2024
4254,2024-06-13,Buzo hoodie,Ropa,58115.96,1.0,MercadoLibre,Ciudad de México,Tarjeta crédito,58115.96,13/06/2024
4255,2024-11-04,Buzo hoodie,Ropa,53147.4,5.0,Shopify,Rosario,Tarjeta crédito,265737.0,04/11/2024
4256,2024-12-21,Campera impermeable,Ropa,77599.01,5.0,Tiendanube,Bogotá,Tarjeta crédito,387995.05,21/12/2024
4257,2024-04-12,Campera impermeable,Ropa,65292.81,5.0,MercadoLibre,Buenos Aires,Tarjeta crédito,326464.05,12/04/2024
4258,2024-09-02,Jean slim,Ropa,48348.25,3.0,Tiendanube,Ciudad de México,Tarjeta crédito,145044.75,02/09/2024
4259,2024-06-09,Remera básica,Ropa,16240.73,5.0,Tiendanube,Bogotá,Tarjeta débito,81203.65,09/06/2024
4260,2024-03-31,Jean slim,Ropa,40918.5,3.0,Shopify,Madrid,Tarjeta crédito,122755.5,31/03/2024
4261,2024-07-22,Remera básica,Ropa,14631.11,1.0,MercadoLibre,Mar del Plata,Transferencia,14631.11,22/07/2024
4262,2024-06-12,Cinturón cuero,Accesorios,25492.54,1.0,Shopify,Mar del Plata,Tarjeta débito,25492.54,12/06/2024
4263,2024-05-29,Gorra snapback,Accesorios,18090.74,1.0,Shopify,Madrid,Tarjeta crédito,18090.74,29/05/2024
4264,2024-12-21,Zapatillas running,Calzado,79188.93,2.0,WooCommerce,Madrid,Tarjeta crédito,158377.86,21/12/2024
4265,2024-11-20,Buzo hoodie,Ropa,49664.32,2.0,Shopify,Santiago,Transferencia,99328.64,20/11/2024
4266,2024-09-08,Buzo hoodie,Ropa,59369.08,4.0,MercadoLibre,Mar del Plata,Tarjeta crédito,237476.32,08/09/2024
4267,2024-10-21,Vestido floral,Ropa,34900.14,4.0,MercadoLibre,Madrid,Tarjeta débito,139600.56,21/10/2024
4268,2024-05-04,Buzo hoodie,Ropa,60370.11,4.0,WooCommerce,Mendoza,Tarjeta débito,241480.44,04/05/2024
4269,2024-06-15,Medias pack x3,Accesorios,7379.86,2.0,MercadoLibre,Córdoba,Tarjeta crédito,14759.72,15/06/2024
4270,2024-07-11,Jean slim,Ropa,44781.2,2.0,Shopify,Rosario,Efectivo,89562.4,11/07/2024
4271,2024-05-23,Campera impermeable,Ropa,78960.51,4.0,Shopify,Rosario,Tarjeta débito,315842.04,23/05/2024
4272,2024-07-20,Vestido floral,Ropa,40706.67,4.0,Tiendanube,Mendoza,Transferencia,162826.68,20/07/2024
4273,2024-07-05,Vestido floral,Ropa,38279.13,5.0,WooCommerce,Rosario,Tarjeta débito,191395.65,05/07/2024
4274,2024-02-28,Remera básica,Ropa,13903.22,0.0,WooCommerce,Buenos Aires,Tarjeta crédito,55612.88,28/02/2024
4275,2024-10-15,Jean slim,Ropa,45929.44,5.0,MercadoLibre,Mendoza,Tarjeta crédito,229647.2,fecha_invalida
4276,2024-04-12,Jean slim,Ropa,46231.7,3.0,Tiendanube,Buenos Aires,Tarjeta crédito,138695.09999999998,12/04/2024
4277,2024-10-30,Medias pack x3,Accesorios,7698.29,2.0,MercadoLibre,Rosario,Transferencia,15396.58,30/10/2024
4278,2024-10-06,Cinturón cuero,Accesorios,24847.43,4.0,MercadoLibre,Ciudad de México,Transferencia,99389.72,06/10/2024
4279,2024-04-02,Vestido floral,Ropa,41061.91,2.0,Tiendanube,Mendoza,Transferencia,82123.82,02/04/2024
4280,2024-12-15,Gorra snapback,Accesorios,16661.52,-1.0,MercadoLibre,Bogotá,Transferencia,33323.04,15/12/2024
4281,2024-10-08,Short deportivo,Ropa,22688.05,2.0,MercadoLibre,Rosario,Tarjeta débito,45376.1,08/10/2024
4282,2024-01-14,Zapatillas running,Calzado,82714.91,3.0,Shopify,Santiago,Tarjeta débito,248144.73,14/01/2024
4283,2024-08-24,Short deportivo,Ropa,22499.88,1.0,Tiendanube,Lima,Tarjeta débito,22499.88,24/08/2024
4284,2024-12-28,Gorra snapback,Accesorios,18778.74,4.0,MercadoLibre,Santiago,Tarjeta débito,75114.96,28/12/2024
4285,2024-04-17,Remera básica,Ropa,14933.37,1.0,Tiendanube,Mar del Plata,Tarjeta crédito,14933.37,17/04/2024
4286,2024-08-12,Remera básica,Ropa,15746.16,1.0,MercadoLibre,Bogotá,Tarjeta débito,15746.16,12/08/2024
4287,2024-05-29,Buzo hoodie,Ropa,58871.65,1.0,Tiendanube,Rosario,Tarjeta crédito,58871.65,29/05/2024
4288,2024-12-20,Medias pack x3,Accesorios,7514.06,2.0,MercadoLibre,Rosario,,15028.12,20/12/2024
4289,2024-02-05,Cinturón cuero,Accesorios,23596.56,5.0,Tiendanube,Buenos Aires,Transferencia,117982.8,05/02/2024
4290,2024-07-28,Gorra snapback,Accesorios,16667.31,2.0,MercadoLibre,Mendoza,Tarjeta débito,33334.62,28/07/2024
4291,2024-12-10,Medias pack x3,Accesorios,8707.66,2.0,Tiendanube,Madrid,Tarjeta crédito,17415.32,10/12/2024
4292,2024-09-12,Short deportivo,Ropa,20792.43,1.0,Tiendanube,Ciudad de México,Tarjeta crédito,20792.43,12/09/2024
4293,2024-03-12,Short deportivo,Ropa,20161.63,2.0,MercadoLibre,Buenos Aires,Tarjeta débito,40323.26,12/03/2024
4294,2024-11-20,Zapatillas running,Calzado,78111.42,1.0,Tiendanube,Bogotá,Tarjeta crédito,78111.42,20/11/2024
4295,2024-06-04,Vestido floral,Ropa,37269.17,5.0,MercadoLibre,Mar del Plata,Tarjeta débito,186345.84999999998,04/06/2024
4296,2024-05-03,Vestido floral,Ropa,40940.58,4.0,MercadoLibre,Córdoba,Transferencia,163762.32,03/05/2024
4297,2024-05-09,Short deportivo,Ropa,20263.0,1.0,WooCommerce,Bogotá,Transferencia,20263.0,09/05/2024
4298,2024-12-03,Buzo hoodie,Ropa,51988.46,5.0,WooCommerce,Rosario,Tarjeta crédito,259942.3,03/12/2024
4299,2024-03-19,Buzo hoodie,Ropa,51530.89,4.0,Shopify,Bogotá,Transferencia,206123.56,19/03/2024
4300,2024-08-04,Gorra snapback,Accesorios,18573.73,3.0,WooCommerce,Madrid,Tarjeta crédito,55721.19,04/08/2024
4301,2024-07-12,Vestido floral,Ropa,36697.56,1.0,Shopify,Buenos Aires,Tarjeta crédito,36697.56,12/07/2024
4302,2024-02-07,Medias pack x3,Accesorios,8758.33,1.0,MercadoLibre,Rosario,Tarjeta débito,8758.33,07/02/2024
4303,2024-08-17,Short deportivo,Ropa,22740.77,3.0,MercadoLibre,Buenos Aires,Efectivo,68222.31,17/08/2024
4304,2024-11-02,Vestido floral,Ropa,38151.37,3.0,Tiendanube,Lima,Tarjeta débito,114454.11000000002,02/11/2024
4305,2024-09-02,Campera impermeable,Ropa,73111.21,1.0,Shopify,Bogotá,Tarjeta débito,73111.21,02/09/2024
4306,2024-10-25,Remera básica,Ropa,16150.75,3.0,MercadoLibre,Ciudad de México,Tarjeta crédito,48452.25,25/10/2024
4307,2024-07-24,Gorra snapback,Accesorios,18935.62,2.0,MercadoLibre,Mendoza,Efectivo,37871.24,24/07/2024
4308,2024-09-30,Vestido floral,Ropa,35200.97,4.0,Shopify,Rosario,Transferencia,140803.88,30/09/2024
4309,2024-09-16,Vestido floral,Ropa,37407.36,4.0,MercadoLibre,Madrid,Tarjeta débito,149629.44,16/09/2024
4310,2024-12-20,Vestido floral,Ropa,39225.13,4.0,Tiendanube,Buenos Aires,Tarjeta crédito,156900.52,20/12/2024
4311,2024-08-02,Cinturón cuero,Accesorios,25396.84,2.0,Tiendanube,Córdoba,Tarjeta débito,50793.68,02/08/2024
4312,2024-10-05,Campera impermeable,Ropa,78258.59,3.0,MercadoLibre,Mendoza,Tarjeta débito,234775.77,05/10/2024
4313,2024-01-19,Buzo hoodie,Ropa,49876.48,5.0,MercadoLibre,Buenos Aires,Tarjeta crédito,249382.40000000002,19/01/2024
4314,2024-07-03,Remera básica,Ropa,16218.04,3.0,Shopify,Buenos Aires,Efectivo,48654.12,03/07/2024
4315,2024-12-25,Zapatillas running,Calzado,83045.51,1.0,WooCommerce,Ciudad de México,Transferencia,83045.51,25/12/2024
4316,2024-10-01,Jean slim,Ropa,40932.17,4.0,Tiendanube,Bogotá,Tarjeta crédito,163728.68,01/10/2024
4317,2024-10-31,Campera impermeable,Ropa,67649.7,3.0,MercadoLibre,Mar del Plata,Tarjeta crédito,202949.09999999998,31/10/2024
4318,2024-11-22,Zapatillas running,Calzado,79596.93,5.0,Tiendanube,Santiago,Tarjeta débito,397984.64999999997,22/11/2024
4319,2024-02-13,Zapatillas running,Calzado,78930.23,1.0,Tiendanube,,Tarjeta débito,78930.23,13/02/2024
4320,2024-02-25,Cinturón cuero,Accesorios,22670.57,2.0,MercadoLibre,Bogotá,Tarjeta débito,45341.14,25/02/2024
4321,2024-05-07,Campera impermeable,Ropa,76244.72,2.0,MercadoLibre,,Efectivo,152489.44,07/05/2024
4322,2024-12-02,Buzo hoodie,Ropa,51280.74,5.0,Shopify,Córdoba,Tarjeta crédito,256403.69999999998,02/12/2024
4323,2024-12-06,Gorra snapback,Accesorios,17361.12,1.0,MercadoLibre,Mendoza,Tarjeta crédito,17361.12,06/12/2024
4324,2024-06-30,Buzo hoodie,Ropa,55792.95,4.0,WooCommerce,Santiago,Tarjeta crédito,223171.8,30/06/2024
4325,2024-03-26,zapatillas running,Ropa,44854.6,3.0,WooCommerce,Mar del Plata,Tarjeta crédito,134563.8,26/03/2024
4326,2024-11-27,Zapatillas running,Calzado,82346.33,1.0,Tiendanube,Rosario,Tarjeta crédito,82346.33,27/11/2024
4327,2024-11-09,Medias pack x3,Accesorios,8205.94,2.0,MercadoLibre,Lima,Tarjeta crédito,16411.88,09/11/2024
4328,2024-01-23,Remera basica,Accesorios,26584.95,5.0,Shopify,Santiago,Tarjeta débito,132924.75,23/01/2024
4329,2024-10-15,Gorra snapback,Accesorios,18277.93,5.0,MercadoLibre,Córdoba,Transferencia,91389.65,15/10/2024
4330,2024-11-26,,Ropa,54473.15,3.0,MercadoLibre,Buenos Aires,Transferencia,163419.45,26/11/2024
4331,2024-12-12,Medias pack x3,Accesorios,7543.74,5.0,Shopify,Santiago,Tarjeta crédito,37718.7,12/12/2024
4332,2024-11-27,Medias pack x3,Accesorios,-475.4045199967828,5.0,Tiendanube,Ciudad de México,Tarjeta débito,40970.5,fecha_invalida
4333,2024-07-23,Medias pack x3,Accesorios,8073.41,1.0,WooCommerce,Madrid,Tarjeta crédito,8073.41,23/07/2024
4334,2024-06-18,Gorra snapback,Accesorios,16624.15,4.0,MercadoLibre,Mendoza,Tarjeta crédito,66496.6,18/06/2024
4335,2024-08-08,Buzo hoodie,Ropa,52572.36,3.0,Shopify,Bogotá,Tarjeta crédito,157717.08000000002,08/08/2024
4336,2024-02-24,Zapatillas running,Calzado,89564.69,1.0,WooCommerce,Madrid,Transferencia,89564.69,24/02/2024
4337,2024-01-06,Medias pack x3,Accesorios,8678.22,4.0,Shopify,Bogotá,Transferencia,34712.88,06/01/2024
4338,2024-02-20,Buzo hoodie,Ropa,53209.8,1.0,Tiendanube,Madrid,Tarjeta débito,53209.8,20/02/2024
4339,2024-05-12,Jean slim,Ropa,48532.74,1.0,WooCommerce,Rosario,Efectivo,48532.74,12/05/2024
4340,2024-04-23,Jean slim,Ropa,42797.56,5.0,MercadoLibre,Santiago,Tarjeta crédito,213987.8,23/04/2024
4341,2024-09-18,Buzo hoodie,Ropa,58376.87,4.0,Tiendanube,Córdoba,Tarjeta débito,233507.48,18/09/2024
4342,2024-09-22,Jean slim,Ropa,44886.2,3.0,MercadoLibre,Bogotá,Tarjeta crédito,134658.59999999998,22/09/2024
4343,2024-10-12,Vestido floral,Ropa,38371.65,3.0,MercadoLibre,Rosario,Tarjeta crédito,115114.95000000001,12/10/2024
4344,2024-10-24,Cinturón cuero,Accesorios,25816.24,4.0,MercadoLibre,Lima,Tarjeta débito,103264.96,24/10/2024
4345,2024-12-18,Campera impermeable,Ropa,74419.38,5.0,WooCommerce,Mar del Plata,Tarjeta crédito,372096.9,18/12/2024
4346,2024-10-21,Zapatillas running,Calzado,82320.38,2.0,Tiendanube,Ciudad de México,Transferencia,164640.76,21/10/2024
4347,2024-04-23,Remera básica,Ropa,15057.22,1.0,MercadoLibre,Mendoza,Tarjeta crédito,15057.22,23/04/2024
4348,2024-08-16,Remera básica,Ropa,13689.35,5.0,Tiendanube,Santiago,Tarjeta débito,68446.75,16/08/2024
4349,2024-07-10,Gorra snapback,Accesorios,17515.52,4.0,Tiendanube,Ciudad de México,Tarjeta débito,70062.08,10/07/2024
4350,2024-07-19,Campera impermeable,Ropa,74049.01,1.0,MercadoLibre,Ciudad de México,Efectivo,74049.01,19/07/2024
4351,2024-08-25,Jean slim,Ropa,49182.78,3.0,Shopify,Córdoba,Tarjeta crédito,147548.34,25/08/2024
4352,2024-12-13,campera Impermeable,Accesorios,16654.42,2.0,MercadoLibre,Mar del Plata,Tarjeta débito,33308.84,13/12/2024
4353,2024-10-28,Gorra snapback,Accesorios,17017.65,3.0,,Mar del Plata,Tarjeta crédito,51052.950000000004,28/10/2024
4354,2024-12-19,Remera básica,Ropa,14872.3,4.0,MercadoLibre,Lima,Tarjeta crédito,59489.2,19/12/2024
4355,2024-09-13,Remera básica,Ropa,13833.41,1.0,Shopify,Rosario,Transferencia,13833.41,13/09/2024
4356,2024-03-18,Vestido floral,Ropa,38383.53,4.0,MercadoLibre,Madrid,Tarjeta crédito,153534.12,18/03/2024
4357,2024-06-25,Buzo hoodie,Ropa,52752.85,1.0,MercadoLibre,Mar del Plata,Tarjeta débito,52752.85,25/06/2024
4358,2024-01-13,Jean slim,Ropa,48359.76,5.0,WooCommerce,Bogotá,Tarjeta crédito,241798.80000000002,13/01/2024
4359,2024-09-04,Zapatillas running,Calzado,81719.52,2.0,MercadoLibre,Mendoza,Tarjeta crédito,163439.04,04/09/2024
4360,2024-02-23,Zapatillas running,Calzado,83914.79,5.0,Tiendanube,Córdoba,Tarjeta crédito,419573.94999999995,23/02/2024
4361,2024-05-31,Campera impermeable,Ropa,78974.09,5.0,WooCommerce,Santiago,Tarjeta crédito,394870.44999999995,31/05/2024
4362,2024-07-31,Campera impermeable,Ropa,65994.73,4.0,MercadoLibre,Bogotá,Tarjeta débito,263978.92,31/07/2024
4363,2024-02-13,Remera básica,Ropa,16100.9,2.0,Shopify,Bogotá,Transferencia,32201.8,13/02/2024
4364,2024-02-29,Gorra snapback,Accesorios,18017.01,1.0,Tiendanube,Bogotá,Transferencia,18017.01,29/02/2024
4365,2024-03-13,Zapatillas running,Calzado,83258.49,1.0,Shopify,Mendoza,Tarjeta crédito,83258.49,13/03/2024
4366,2024-06-27,Jean slim,Ropa,48971.25,3.0,MercadoLibre,Lima,Tarjeta crédito,146913.75,27/06/2024
4367,2024-06-08,Buzo hoodie,Ropa,60483.99,1.0,MercadoLibre,Santiago,Efectivo,60483.99,08/06/2024
4368,2024-06-24,Short deportivo,Ropa,20657.46,4.0,Tiendanube,Madrid,Tarjeta crédito,82629.84,24/06/2024
4369,2024-08-21,Buzo hoodie,Ropa,58740.14,-1.0,MercadoLibre,Ciudad de México,Tarjeta crédito,293700.7,21/08/2024
4370,2024-04-15,Medias pack x3,Accesorios,7554.97,5.0,Shopify,Mar del Plata,Tarjeta débito,37774.85,15/04/2024
4371,2024-09-23,Cinturón cuero,Accesorios,22583.6,5.0,Shopify,Santiago,Tarjeta crédito,112918.0,23/09/2024
4372,2024-09-04,Vestido floral,Ropa,39773.93,2.0,Shopify,Rosario,Tarjeta débito,79547.86,04/09/2024
4373,2024-06-27,Vestido floral,Ropa,36889.92,1.0,Shopify,Córdoba,Tarjeta crédito,36889.92,27/06/2024
4374,2024-08-31,,Accesorios,18363.37,4.0,WooCommerce,Mendoza,Transferencia,73453.48,31/08/2024
4375,2024-02-19,campera Impermeable,Ropa,41865.94,2.0,Shopify,Mendoza,Tarjeta crédito,83731.88,19/02/2024
4376,2024-08-12,Jean slim,Ropa,48239.34,3.0,MercadoLibre,Mendoza,Tarjeta débito,144718.02,12/08/2024
4377,2024-12-22,Buzo hoodie,Ropa,55275.5,4.0,MercadoLibre,Mendoza,Efectivo,221102.0,22/12/2024
4378,2024-08-19,Medias pack x3,Accesorios,8480.42,4.0,WooCommerce,Bogotá,Tarjeta crédito,33921.68,19/08/2024
4379,2024-06-12,Cinturón cuero,Accesorios,24313.28,4.0,Tiendanube,Santiago,Transferencia,97253.12,12/06/2024
4380,2024-02-04,Gorra snapback,Accesorios,17029.52,5.0,Shopify,Buenos Aires,Tarjeta crédito,85147.6,04/02/2024
4381,2024-06-02,Remera básica,Ropa,16341.49,4.0,Tiendanube,Mar del Plata,Transferencia,65365.96,02/06/2024
4382,2024-01-23,Jean slim,Ropa,45277.83,1.0,WooCommerce,Córdoba,Transferencia,45277.83,23/01/2024
4383,2024-12-29,Buzo hoodie,Ropa,53619.19,4.0,Tiendanube,Córdoba,Tarjeta débito,214476.76,29/12/2024
4384,2024-02-28,Gorra snapback,Accesorios,16560.5,5.0,Shopify,Ciudad de México,Tarjeta crédito,82802.5,28/02/2024
4385,2024-01-12,Cinturón cuero,Accesorios,23328.18,4.0,MercadoLibre,Rosario,Tarjeta débito,93312.72,12/01/2024
4386,2024-06-24,Jean slim,Ropa,46208.81,,Shopify,Mar del Plata,Tarjeta crédito,138626.43,24/06/2024
4387,2024-11-27,Zapatillas running,Calzado,87009.13,3.0,Tiendanube,Mar del Plata,Tarjeta débito,261027.39,27/11/2024
4388,2024-02-25,Vestido floral,Ropa,40608.61,5.0,Tiendanube,Santiago,Tarjeta débito,203043.05,25/02/2024
4389,2024-12-12,Short deportivo,Ropa,23104.86,1.0,MercadoLibre,Santiago,Tarjeta crédito,23104.86,12/12/2024
4390,2024-03-25,Medias pack x3,Accesorios,7443.28,1.0,WooCommerce,Lima,Transferencia,7443.28,25/03/2024
4391,2024-05-04,Remera básica,Ropa,16326.58,2.0,Tiendanube,Madrid,Transferencia,32653.16,04/05/2024
4392,2024-09-21,Buzo hoodie,Ropa,56206.32,5.0,MercadoLibre,Rosario,Tarjeta crédito,281031.6,21/09/2024
4393,2024-03-30,Campera impermeable,Ropa,77159.45,0.0,MercadoLibre,Bogotá,Tarjeta crédito,308637.8,30/03/2024
4394,2024-10-09,Jean slim,Ropa,43005.79,5.0,MercadoLibre,Santiago,Tarjeta débito,215028.95,09/10/2024
4395,2024-03-22,Gorra snapback,Accesorios,19652.6,2.0,MercadoLibre,Buenos Aires,Tarjeta crédito,39305.2,22/03/2024
4396,2024-06-18,Vestido floral,Ropa,41411.63,5.0,Shopify,Madrid,Transferencia,207058.15,18/06/2024
4397,2024-10-13,Vestido floral,Ropa,36453.37,5.0,Shopify,Ciudad de México,,182266.85,13/10/2024
4398,2024-08-06,Medias pack x3,Accesorios,8641.53,2.0,MercadoLibre,Mar del Plata,Tarjeta débito,17283.06,06/08/2024
4399,2024-08-24,Zapatillas running,Calzado,93024.15,1.0,,Madrid,Tarjeta crédito,93024.15,24/08/2024
4400,2024-04-28,Gorra snapback,Accesorios,19417.48,4.0,Shopify,Madrid,Tarjeta crédito,77669.92,28/04/2024
4401,2024-07-26,Campera impermeable,Ropa,71539.26,2.0,MercadoLibre,Ciudad de México,Transferencia,143078.52,26/07/2024
4402,2024-11-18,Short deportivo,Ropa,20398.93,3.0,WooCommerce,Bogotá,Tarjeta crédito,61196.79,18/11/2024
4403,2024-04-04,Remera básica,Ropa,16314.43,1.0,Tiendanube,Mar del Plata,Tarjeta crédito,16314.43,04/04/2024
4404,2024-04-05,Campera impermeable,Ropa,64805.09,3.0,Tiendanube,Bogotá,Tarjeta crédito,194415.27,05/04/2024
4405,2024-11-23,Medias pack x3,Accesorios,7602.13,1.0,Shopify,Santiago,Tarjeta crédito,7602.13,23/11/2024
4406,2024-12-02,Campera impermeable,Ropa,72802.91,4.0,Shopify,Madrid,Tarjeta débito,291211.64,02/12/2024
4407,2024-08-09,Buzo hoodie,Ropa,52927.66,4.0,WooCommerce,Lima,Tarjeta crédito,211710.64,09/08/2024
4408,2024-07-21,Jean slim,Ropa,-390.3995360692073,5.0,MercadoLibre,Santiago,Efectivo,244037.35,21/07/2024
4409,2024-01-15,Medias pack x3,Accesorios,8180.99,3.0,WooCommerce,Ciudad de México,Transferencia,24542.97,15/01/2024
4410,2024-11-10,Vestido floral,Ropa,41490.5,1.0,MercadoLibre,Buenos Aires,Tarjeta débito,41490.5,10/11/2024
4411,2024-04-11,Zapatillas running,Calzado,77506.78,4.0,Shopify,Ciudad de México,Tarjeta débito,310027.12,11/04/2024
4412,2024-08-18,Gorra snapback,Accesorios,17677.35,2.0,Shopify,Mar del Plata,Tarjeta débito,35354.7,18/08/2024
4413,2024-10-30,Vestido floral,Ropa,35292.82,4.0,MercadoLibre,Mendoza,,141171.28,30/10/2024
4414,2024-08-07,Vestido floral,Ropa,40450.55,2.0,Shopify,Rosario,Transferencia,80901.1,07/08/2024
4415,2024-07-18,Vestido floral,Ropa,40010.91,1.0,MercadoLibre,Santiago,Tarjeta crédito,40010.91,18/07/2024
4416,2024-01-03,Gorra snapback,Accesorios,19105.16,4.0,Shopify,Lima,Tarjeta débito,76420.64,03/01/2024
4417,2024-12-26,Medias pack x3,Accesorios,8721.46,4.0,MercadoLibre,Madrid,Tarjeta débito,34885.84,26/12/2024
4418,2024-04-19,Campera impermeable,Ropa,68291.47,1.0,Shopify,Santiago,Tarjeta débito,68291.47,19/04/2024
4419,2024-04-15,Remera básica,Ropa,15858.94,4.0,WooCommerce,Bogotá,Tarjeta crédito,63435.76,15/04/2024
4420,2024-05-22,Jean slim,Ropa,46314.76,2.0,WooCommerce,Buenos Aires,Tarjeta crédito,92629.52,22/05/2024
4421,2024-12-26,Remera básica,Ropa,14673.0,4.0,WooCommerce,Mar del Plata,Tarjeta crédito,58692.0,26/12/2024
4422,2024-02-02,Gorra snapback,Accesorios,16896.14,3.0,WooCommerce,Rosario,Tarjeta crédito,50688.42,02/02/2024
4423,2024-10-22,Cinturón cuero,Accesorios,26671.65,5.0,Shopify,Santiago,Transferencia,133358.25,22/10/2024
4424,2024-02-22,Remera básica,Ropa,13711.59,2.0,Shopify,Mendoza,Tarjeta crédito,27423.18,22/02/2024
4425,2024-10-01,Campera impermeable,Ropa,78672.35,3.0,WooCommerce,Buenos Aires,Tarjeta débito,236017.05000000002,01/10/2024
4426,2024-04-05,Cinturón cuero,Accesorios,23881.09,1.0,MercadoLibre,Mar del Plata,Transferencia,23881.09,05/04/2024
4427,2024-07-06,Jean slim,Ropa,48533.75,2.0,MercadoLibre,Buenos Aires,Tarjeta crédito,97067.5,06/07/2024
4428,2024-06-15,Remera básica,Ropa,13870.41,5.0,WooCommerce,Santiago,Tarjeta crédito,69352.05,15/06/2024
4429,2024-04-10,Medias pack x3,Accesorios,8383.45,5.0,Tiendanube,Mendoza,Tarjeta crédito,41917.25,10/04/2024
